y	intercept	f1	f2	f3	f4
21.080163313331106	1.0	0.33540851771871605	1.6937972813549398	1.26377160454176	0.06762841593552227
24.42386187438734	1.0	0.8102800345716391	1.6403779878243023	0.8420371153690697	0.43657085026232845
40.55293761265037	1.0	0.6761184817615281	0.5331628166700072	2.880568358700149	1.0913805829976617
21.179701082267627	1.0	0.24966340807182263	1.028393406776106	1.535164413436151	0.8660702429529161
30.507494749590492	1.0	0.7306253691021792	0.7792065082699974	1.8025258064267033	0.005646388623798959
18.967768895392503	1.0	0.013175512396468636	2.8881129285769234	1.2859453912042804	1.0473887633522467
31.861741969014577	1.0	0.5409914794462163	1.4604128191092838	2.8314102361448374	0.7680395139441456
14.888672169698319	1.0	0.192532937095649	0.09164815662252024	0.4404578931935865	0.10436669420259181
32.53863107282244	1.0	0.5700013012274874	2.9337152599594845	2.680078672924356	1.733391905146421
25.36137364944153	1.0	0.916027202786599	2.166397807738234	0.5932520457313949	1.929142706135931
30.0218012505439	1.0	0.4762919944798991	0.6105415430419855	2.1551977087209733	0.46965702718202174
19.184519792138946	1.0	0.6408403770579824	0.6408129946783051	0.5208859911729782	0.5907663238157976
37.68361901908275	1.0	0.7791147079581315	2.230832306276999	2.9912654970026327	1.1177130836899118
49.71052572343006	1.0	0.9883709404469843	0.066384001648216	2.5582990690435845	1.2281419396178774
24.63765962339581	1.0	0.8959284978294414	2.9074907664373235	0.21729687084742733	1.565642925753386
35.008897405968774	1.0	0.7550624973434467	2.1416438605347796	2.6082222686240044	0.9297686875751423
43.08041040899213	1.0	0.9438622594681307	1.1504720883390107	2.9567974114222455	1.0362057241996214
35.88559516948293	1.0	0.7984907673499484	1.0520760386996348	2.4365616072735063	0.7718482718310138
22.55447011293016	1.0	0.23964252829573873	1.7604714355292597	2.091855901100912	0.7795676273007013
23.083056645604564	1.0	0.23616098514227224	2.8736170553356204	1.8620287468014411	0.8017355922957485
14.802835104355106	1.0	0.10081723185346236	0.152324169773278	0.4855954236796838	0.35980602517902915
26.35338029230701	1.0	0.6439629974380071	0.13448604176214463	1.1711622815925615	1.8161824454143953
23.06023602381015	1.0	0.6073932996391737	2.136379525964123	0.8006602258616825	0.14923494298972084
30.804705693163513	1.0	0.7948182211781767	1.6936817549232162	1.8336978887378155	1.9756885212286945
12.613364063257173	1.0	0.21360779977645294	0.043447456707949916	0.16212393457362584	1.617948866628891
31.866829153041053	1.0	0.8797819689100289	2.172066662915146	1.6914807678118495	1.7790554036424497
32.1560095296965	1.0	0.4112777083990564	0.7334444572139004	2.7620304240268703	1.0871502985424357
28.665830007359137	1.0	0.9588751168085652	0.8638116868465986	1.2320390562176016	0.8828737621403175
20.71942314750487	1.0	0.38611904777791495	0.9037357403350109	1.0570202926407053	1.3892617669255394
22.126093725213178	1.0	0.18485145591002572	2.877440125020402	1.7857095329481707	1.3609083405169111
23.941987929782798	1.0	0.4937935727287507	2.776498331367381	0.9376667841115579	0.8519272310421262
25.152327435367717	1.0	0.39100624725226774	1.609154741962993	2.0636600470287236	1.4758976581914856
20.313530032002134	1.0	0.38367017035356943	1.8461840230310107	0.8049278319296652	1.607283464713134
17.223795750013252	1.0	0.1725697129747863	1.8698905398584293	0.4070420184175325	0.5456589517112846
28.165654902535906	1.0	0.8328993951489057	2.7251614416454446	1.02229272712606	0.852736621977797
26.30049330885026	1.0	0.8341433307893911	0.7594531036694211	1.1187527281596568	1.1706646367263664
24.70472556529602	1.0	0.19808901690063185	0.12510815396214536	1.5703720321185393	1.9681374621585759
19.174483498950355	1.0	0.05264738810951186	2.355194728874461	1.7573094962294118	1.3370008736487353
16.637812788321604	1.0	0.04654255506675009	0.9863814324842117	1.0990662952341925	0.008609350947462513
25.4195943933048	1.0	0.5657309126765024	2.6359207060900927	1.124681172517798	1.5445562080927406
38.29411443091717	1.0	0.9531455970732037	2.087158821217228	2.5049715225758655	1.175297231722689
34.59055804169072	1.0	0.9342547646955279	0.7012930066519544	1.838079308674948	1.1193106970623474
18.113881040187877	1.0	0.0142408342768503	1.2991703403592354	1.7246907821077926	0.8493658968269104
23.278395721695034	1.0	0.1901208542249616	1.3245435729010833	2.436817902482313	1.5532616284539806
23.403012735764392	1.0	0.8646228289188035	1.2553964251503333	0.6983590727543891	1.3267173505527345
29.53513965372983	1.0	0.612904253405285	0.24533370846499958	1.566472848058507	1.2278893112050944
18.48177119321321	1.0	0.15341110427094262	2.2033615040816947	0.791594764285184	0.6044249434134199
20.972907840661847	1.0	0.5521134170611538	2.214301285566748	0.38101956940906323	0.9505282154792236
17.371985651346364	1.0	0.14235981081648574	2.263712340208652	0.14761558462326496	0.9882731633685451
28.678812053203714	1.0	0.6119203927292036	2.532378242763465	1.8265782302620757	1.5719676406762122
17.733739079625423	1.0	0.06834808813453752	1.6232654981923942	1.2718112268444686	1.5942551256217947
33.395231142841574	1.0	0.6809058855379024	0.11434057617495541	1.7594971796343737	0.5725334526012025
23.14266090659591	1.0	0.07438718374112607	0.6718395508837357	2.3253768498923475	0.7164723231804824
19.306775132135087	1.0	0.025136584615416124	2.215762512569376	2.3205521286756223	1.6885213584462786
22.218949919932886	1.0	0.7889086766292546	1.7524850008625934	0.4856600921226014	0.5509907675006032
21.89837433597815	1.0	0.41261778405995675	0.8747879500429034	1.1731553842659332	1.5402543948950977
33.872658690971974	1.0	0.8180877595001191	0.7029603399055773	1.9537484809811585	1.476114929156276
15.233673410961625	1.0	0.3712695907943767	1.0359463363707997	0.03511673186842823	1.3371820431997383
25.162601895009534	1.0	0.777696433734205	0.8541520514481086	1.0745207804782768	0.7692567689027303
18.58241771363298	1.0	0.09708256280609795	2.2919844106628906	1.1142816522290149	1.3801695903162212
18.976645932465757	1.0	0.08484315349842075	2.148973175850507	1.4596362224099153	1.3086210446160103
27.066793676007297	1.0	0.6361204913054525	2.5789276216553363	1.3247488586799037	0.25176189725663956
24.55790088546744	1.0	0.762911334363373	2.8385643290943534	0.4199353610787965	0.056814236359645554
23.053363630463966	1.0	0.8131834543530341	1.7773311324399867	0.5234729366676228	1.9853868412369748
35.68350244767538	1.0	0.7268521501050547	1.8831549870565825	2.862682709337491	0.16351791579137354
22.169046592641326	1.0	0.4623530333364452	2.6176333684692814	0.589689966007222	1.8232678906323345
31.636078834795004	1.0	0.6235990821593197	1.011498236235627	2.2921114758074417	0.5629947690785901
22.770767785355527	1.0	0.3036635634460383	0.7853553521067982	1.599832610768017	1.5680194449958074
35.913167715187726	1.0	0.7698298680734288	2.057831804304623	2.7131387009387944	1.6029550264574524
20.232060153073604	1.0	0.04560443366015865	2.1415736407595167	2.9441387479974517	0.5125518958013973
24.408340002638102	1.0	0.29822625804648606	1.7588819562305589	2.4533304738431734	0.03234029003906036
27.473534659312687	1.0	0.6456396027482738	1.4547991244135905	1.6742190643608614	1.0977104869903878
40.006851783158965	1.0	0.9008645607166177	2.5468569515052346	2.8692646178983194	0.9034702175111289
16.59948079751776	1.0	0.6083897695805047	0.16363311723598584	0.32199838215325494	0.06930829672100325
23.81958459487895	1.0	0.16395588324282728	0.3256996432632736	1.738843207836506	1.6939128866124098
28.472489955375966	1.0	0.8053831358698935	1.368781823172701	1.4820442781771055	1.1863640499256398
29.257479988086473	1.0	0.8542222519265912	0.5588380450371487	1.367662480745262	0.14180975310247512
29.94853725353143	1.0	0.6171201206506782	0.8783432879917014	1.977325168510347	1.683355982628559
17.23673605909964	1.0	0.8780353538606028	0.5637033068074974	0.14265377970316406	1.43723921874604
35.87904289764889	1.0	0.9769952072722774	0.11394739787934849	1.5818516600602972	1.4403888259384312
22.560355664395733	1.0	0.3822928569374766	0.3457483232585965	1.1601150850139694	1.5743782634766845
28.797064917225033	1.0	0.5449578906481111	1.4415958696684807	2.2371764266858487	0.0365912098877188
31.777134902155826	1.0	0.5625364198984915	1.038188654329741	2.5004596842291735	0.7314110053067178
31.852793086051413	1.0	0.6052848072734971	1.5367474084300976	2.5861056163556997	0.9764713153255826
21.546855825568006	1.0	0.9514508909719104	1.3867225112815738	0.3510340996931578	0.5959002916416547
